,Town_Code,Year,_2010_Census_Units,Government_Assisted,Tenant_Rental_Assistance,_Single_Family_CHFA_USDA_Mortgages,Deed_Restricted_Units,Total_Assisted_Units,prediction
1354,0,1,2,1,2,0,1,1,2
1355,0,1,2,1,2,0,1,2,2
1356,0,1,2,1,2,0,2,0,2
1357,0,1,2,1,2,0,2,1,2
1358,0,1,2,1,2,0,2,2,2
1359,0,1,2,1,2,1,0,0,2
1360,0,1,2,1,2,1,0,1,2
1361,0,1,2,1,2,1,0,2,2
1362,0,1,2,1,2,1,1,0,2
1363,0,1,2,1,2,1,1,1,2
1364,0,1,2,1,2,1,1,2,2
1365,0,1,2,1,2,1,2,0,2
1366,0,1,2,1,2,1,2,1,2
1367,0,1,2,1,2,1,2,2,2
1368,0,1,2,1,2,2,0,0,2
1369,0,1,2,1,2,2,0,1,2
1370,0,1,2,1,2,2,0,2,2
1371,0,1,2,1,2,2,1,0,2
1372,0,1,2,1,2,2,1,1,2
1373,0,1,2,1,2,2,1,2,2
1374,0,1,2,1,2,2,2,0,2
1375,0,1,2,1,2,2,2,1,2
1376,0,1,2,1,2,2,2,2,2
1377,0,1,2,2,0,0,0,0,4
1378,0,1,2,2,0,0,0,1,4
1379,0,1,2,2,0,0,0,2,4
1380,0,1,2,2,0,0,1,0,4
1381,0,1,2,2,0,0,1,1,4
1382,0,1,2,2,0,0,1,2,4
1383,0,1,2,2,0,0,2,0,4
1384,0,1,2,2,0,0,2,1,4
1385,0,1,2,2,0,0,2,2,4
1386,0,1,2,2,0,1,0,0,4
1387,0,1,2,2,0,1,0,1,4
1388,0,1,2,2,0,1,0,2,2
1389,0,1,2,2,0,1,1,0,4
1390,0,1,2,2,0,1,1,1,4
1391,0,1,2,2,0,1,1,2,2
1392,0,1,2,2,0,1,2,0,4
1393,0,1,2,2,0,1,2,1,4
1394,0,1,2,2,0,1,2,2,2
1395,0,1,2,2,0,2,0,0,2
1396,0,1,2,2,0,2,0,1,2
1397,0,1,2,2,0,2,0,2,2
1398,0,1,2,2,0,2,1,0,4
1399,0,1,2,2,0,2,1,1,2
1400,0,1,2,2,0,2,1,2,2
1401,0,1,2,2,0,2,2,0,4
1402,0,1,2,2,0,2,2,1,2
1403,0,1,2,2,0,2,2,2,2
1404,0,1,2,2,1,0,0,0,4
1405,0,1,2,2,1,0,0,1,4
1406,0,1,2,2,1,0,0,2,2
1407,0,1,2,2,1,0,1,0,4
1408,0,1,2,2,1,0,1,1,4
1409,0,1,2,2,1,0,1,2,2
1410,0,1,2,2,1,0,2,0,4
1411,0,1,2,2,1,0,2,1,4
1412,0,1,2,2,1,0,2,2,2
1413,0,1,2,2,1,1,0,0,4
1414,0,1,2,2,1,1,0,1,2
1415,0,1,2,2,1,1,0,2,2
1416,0,1,2,2,1,1,1,0,4
1417,0,1,2,2,1,1,1,1,2
1418,0,1,2,2,1,1,1,2,2
1419,0,1,2,2,1,1,2,0,4
1420,0,1,2,2,1,1,2,1,2
1421,0,1,2,2,1,1,2,2,2
1422,0,1,2,2,1,2,0,0,2
1423,0,1,2,2,1,2,0,1,2
1424,0,1,2,2,1,2,0,2,2
1425,0,1,2,2,1,2,1,0,2
1426,0,1,2,2,1,2,1,1,2
1427,0,1,2,2,1,2,1,2,2
1428,0,1,2,2,1,2,2,0,2
1429,0,1,2,2,1,2,2,1,2
1430,0,1,2,2,1,2,2,2,2
1431,0,1,2,2,2,0,0,0,4
1432,0,1,2,2,2,0,0,1,2
1433,0,1,2,2,2,0,0,2,2
1434,0,1,2,2,2,0,1,0,4
1435,0,1,2,2,2,0,1,1,4
1436,0,1,2,2,2,0,1,2,2
1437,0,1,2,2,2,0,2,0,4
1438,0,1,2,2,2,0,2,1,4
1439,0,1,2,2,2,0,2,2,2
1440,0,1,2,2,2,1,0,0,2
1441,0,1,2,2,2,1,0,1,2
1442,0,1,2,2,2,1,0,2,2
1443,0,1,2,2,2,1,1,0,4
1444,0,1,2,2,2,1,1,1,2
1445,0,1,2,2,2,1,1,2,2
1446,0,1,2,2,2,1,2,0,4
1447,0,1,2,2,2,1,2,1,2
1448,0,1,2,2,2,1,2,2,2
1449,0,1,2,2,2,2,0,0,2
1450,0,1,2,2,2,2,0,1,2
1451,0,1,2,2,2,2,0,2,2
1452,0,1,2,2,2,2,1,0,2
1453,0,1,2,2,2,2,1,1,2
1454,0,1,2,2,2,2,1,2,2
1455,0,1,2,2,2,2,2,0,2
1456,0,1,2,2,2,2,2,1,2
1457,0,1,2,2,2,2,2,2,2
1458,0,2,0,0,0,0,0,0,3
1459,0,2,0,0,0,0,0,1,3
1460,0,2,0,0,0,0,0,2,3
1461,0,2,0,0,0,0,1,0,3
1462,0,2,0,0,0,0,1,1,3
1463,0,2,0,0,0,0,1,2,3
1464,0,2,0,0,0,0,2,0,3
1465,0,2,0,0,0,0,2,1,3
1466,0,2,0,0,0,0,2,2,3
1467,0,2,0,0,0,1,0,0,0
1468,0,2,0,0,0,1,0,1,0
1469,0,2,0,0,0,1,0,2,0
1470,0,2,0,0,0,1,1,0,0
1471,0,2,0,0,0,1,1,1,0
1472,0,2,0,0,0,1,1,2,0
1473,0,2,0,0,0,1,2,0,0
1474,0,2,0,0,0,1,2,1,0
1475,0,2,0,0,0,1,2,2,0
1476,0,2,0,0,0,2,0,0,0
1477,0,2,0,0,0,2,0,1,0
1478,0,2,0,0,0,2,0,2,0
1479,0,2,0,0,0,2,1,0,0
1480,0,2,0,0,0,2,1,1,0
1481,0,2,0,0,0,2,1,2,0
1482,0,2,0,0,0,2,2,0,0
1483,0,2,0,0,0,2,2,1,0
1484,0,2,0,0,0,2,2,2,0
1485,0,2,0,0,1,0,0,0,2
1486,0,2,0,0,1,0,0,1,2
1487,0,2,0,0,1,0,0,2,2
1488,0,2,0,0,1,0,1,0,2
1489,0,2,0,0,1,0,1,1,2
1490,0,2,0,0,1,0,1,2,2
1491,0,2,0,0,1,0,2,0,2
1492,0,2,0,0,1,0,2,1,2
1493,0,2,0,0,1,0,2,2,2
1494,0,2,0,0,1,1,0,0,2
1495,0,2,0,0,1,1,0,1,2
1496,0,2,0,0,1,1,0,2,2
1497,0,2,0,0,1,1,1,0,2
1498,0,2,0,0,1,1,1,1,2
1499,0,2,0,0,1,1,1,2,2
1500,0,2,0,0,1,1,2,0,2
1501,0,2,0,0,1,1,2,1,2
1502,0,2,0,0,1,1,2,2,2
1503,0,2,0,0,1,2,0,0,2
1504,0,2,0,0,1,2,0,1,2
1505,0,2,0,0,1,2,0,2,2
1506,0,2,0,0,1,2,1,0,2
1507,0,2,0,0,1,2,1,1,2
1508,0,2,0,0,1,2,1,2,2
1509,0,2,0,0,1,2,2,0,2
1510,0,2,0,0,1,2,2,1,2
1511,0,2,0,0,1,2,2,2,2
1512,0,2,0,0,2,0,0,0,2
1513,0,2,0,0,2,0,0,1,2
1514,0,2,0,0,2,0,0,2,2
1515,0,2,0,0,2,0,1,0,2
1516,0,2,0,0,2,0,1,1,2
1517,0,2,0,0,2,0,1,2,2
1518,0,2,0,0,2,0,2,0,2
1519,0,2,0,0,2,0,2,1,2
1520,0,2,0,0,2,0,2,2,2
1521,0,2,0,0,2,1,0,0,2
1522,0,2,0,0,2,1,0,1,2
1523,0,2,0,0,2,1,0,2,2
1524,0,2,0,0,2,1,1,0,2
1525,0,2,0,0,2,1,1,1,2
1526,0,2,0,0,2,1,1,2,2
1527,0,2,0,0,2,1,2,0,2
1528,0,2,0,0,2,1,2,1,2
1529,0,2,0,0,2,1,2,2,2
1530,0,2,0,0,2,2,0,0,2
1531,0,2,0,0,2,2,0,1,2
1532,0,2,0,0,2,2,0,2,2
1533,0,2,0,0,2,2,1,0,2
1534,0,2,0,0,2,2,1,1,2
1535,0,2,0,0,2,2,1,2,2
1536,0,2,0,0,2,2,2,0,2
1537,0,2,0,0,2,2,2,1,2
1538,0,2,0,0,2,2,2,2,2
1539,0,2,0,1,0,0,0,0,2
1540,0,2,0,1,0,0,0,1,2
1541,0,2,0,1,0,0,0,2,2
1542,0,2,0,1,0,0,1,0,2
1543,0,2,0,1,0,0,1,1,2
1544,0,2,0,1,0,0,1,2,2
1545,0,2,0,1,0,0,2,0,2
1546,0,2,0,1,0,0,2,1,2
1547,0,2,0,1,0,0,2,2,2
1548,0,2,0,1,0,1,0,0,2
1549,0,2,0,1,0,1,0,1,2
1550,0,2,0,1,0,1,0,2,2
1551,0,2,0,1,0,1,1,0,2
1552,0,2,0,1,0,1,1,1,2
1553,0,2,0,1,0,1,1,2,2
1554,0,2,0,1,0,1,2,0,2
1555,0,2,0,1,0,1,2,1,2
1556,0,2,0,1,0,1,2,2,2
1557,0,2,0,1,0,2,0,0,2
1558,0,2,0,1,0,2,0,1,2
1559,0,2,0,1,0,2,0,2,2
1560,0,2,0,1,0,2,1,0,2
1561,0,2,0,1,0,2,1,1,2
1562,0,2,0,1,0,2,1,2,2
1563,0,2,0,1,0,2,2,0,2
1564,0,2,0,1,0,2,2,1,2
1565,0,2,0,1,0,2,2,2,2
1566,0,2,0,1,1,0,0,0,2
1567,0,2,0,1,1,0,0,1,2
1568,0,2,0,1,1,0,0,2,2
1569,0,2,0,1,1,0,1,0,2
1570,0,2,0,1,1,0,1,1,2
1571,0,2,0,1,1,0,1,2,2
1572,0,2,0,1,1,0,2,0,2
1573,0,2,0,1,1,0,2,1,2
1574,0,2,0,1,1,0,2,2,2
1575,0,2,0,1,1,1,0,0,2
1576,0,2,0,1,1,1,0,1,2
1577,0,2,0,1,1,1,0,2,2
1578,0,2,0,1,1,1,1,0,2
1579,0,2,0,1,1,1,1,1,2
1580,0,2,0,1,1,1,1,2,2
1581,0,2,0,1,1,1,2,0,2
1582,0,2,0,1,1,1,2,1,2
1583,0,2,0,1,1,1,2,2,2
1584,0,2,0,1,1,2,0,0,2
1585,0,2,0,1,1,2,0,1,2
1586,0,2,0,1,1,2,0,2,2
1587,0,2,0,1,1,2,1,0,2
1588,0,2,0,1,1,2,1,1,2
1589,0,2,0,1,1,2,1,2,2
1590,0,2,0,1,1,2,2,0,2
1591,0,2,0,1,1,2,2,1,2
1592,0,2,0,1,1,2,2,2,2
1593,0,2,0,1,2,0,0,0,2
1594,0,2,0,1,2,0,0,1,2
1595,0,2,0,1,2,0,0,2,2
1596,0,2,0,1,2,0,1,0,2
1597,0,2,0,1,2,0,1,1,2
1598,0,2,0,1,2,0,1,2,2
1599,0,2,0,1,2,0,2,0,2
1600,0,2,0,1,2,0,2,1,2
1601,0,2,0,1,2,0,2,2,2
1602,0,2,0,1,2,1,0,0,2
1603,0,2,0,1,2,1,0,1,2
1604,0,2,0,1,2,1,0,2,2
1605,0,2,0,1,2,1,1,0,2
1606,0,2,0,1,2,1,1,1,2
1607,0,2,0,1,2,1,1,2,2
1608,0,2,0,1,2,1,2,0,2
1609,0,2,0,1,2,1,2,1,2
1610,0,2,0,1,2,1,2,2,2
1611,0,2,0,1,2,2,0,0,2
1612,0,2,0,1,2,2,0,1,2
1613,0,2,0,1,2,2,0,2,2
1614,0,2,0,1,2,2,1,0,2
1615,0,2,0,1,2,2,1,1,2
1616,0,2,0,1,2,2,1,2,2
1617,0,2,0,1,2,2,2,0,2
1618,0,2,0,1,2,2,2,1,2
1619,0,2,0,1,2,2,2,2,2
1620,0,2,0,2,0,0,0,0,2
1621,0,2,0,2,0,0,0,1,2
1622,0,2,0,2,0,0,0,2,2
1623,0,2,0,2,0,0,1,0,2
1624,0,2,0,2,0,0,1,1,2
1625,0,2,0,2,0,0,1,2,2
1626,0,2,0,2,0,0,2,0,2
1627,0,2,0,2,0,0,2,1,2
1628,0,2,0,2,0,0,2,2,2
1629,0,2,0,2,0,1,0,0,2
1630,0,2,0,2,0,1,0,1,2
1631,0,2,0,2,0,1,0,2,2
1632,0,2,0,2,0,1,1,0,2
1633,0,2,0,2,0,1,1,1,2
1634,0,2,0,2,0,1,1,2,2
1635,0,2,0,2,0,1,2,0,2
1636,0,2,0,2,0,1,2,1,2
1637,0,2,0,2,0,1,2,2,2
1638,0,2,0,2,0,2,0,0,2
1639,0,2,0,2,0,2,0,1,2
1640,0,2,0,2,0,2,0,2,2
1641,0,2,0,2,0,2,1,0,2
1642,0,2,0,2,0,2,1,1,2
1643,0,2,0,2,0,2,1,2,2
1644,0,2,0,2,0,2,2,0,2
1645,0,2,0,2,0,2,2,1,2
1646,0,2,0,2,0,2,2,2,2
1647,0,2,0,2,1,0,0,0,2
1648,0,2,0,2,1,0,0,1,2
1649,0,2,0,2,1,0,0,2,2
1650,0,2,0,2,1,0,1,0,2
1651,0,2,0,2,1,0,1,1,2
1652,0,2,0,2,1,0,1,2,2
1653,0,2,0,2,1,0,2,0,2
1654,0,2,0,2,1,0,2,1,2
1655,0,2,0,2,1,0,2,2,2
1656,0,2,0,2,1,1,0,0,2
1657,0,2,0,2,1,1,0,1,2
1658,0,2,0,2,1,1,0,2,2
1659,0,2,0,2,1,1,1,0,2
1660,0,2,0,2,1,1,1,1,2
1661,0,2,0,2,1,1,1,2,2
1662,0,2,0,2,1,1,2,0,2
1663,0,2,0,2,1,1,2,1,2
1664,0,2,0,2,1,1,2,2,2
1665,0,2,0,2,1,2,0,0,2
1666,0,2,0,2,1,2,0,1,2
1667,0,2,0,2,1,2,0,2,2
1668,0,2,0,2,1,2,1,0,2
1669,0,2,0,2,1,2,1,1,2
1670,0,2,0,2,1,2,1,2,2
1671,0,2,0,2,1,2,2,0,2
1672,0,2,0,2,1,2,2,1,2
1673,0,2,0,2,1,2,2,2,2
1674,0,2,0,2,2,0,0,0,2
1675,0,2,0,2,2,0,0,1,2
1676,0,2,0,2,2,0,0,2,2
1677,0,2,0,2,2,0,1,0,2
1678,0,2,0,2,2,0,1,1,2
1679,0,2,0,2,2,0,1,2,2
1680,0,2,0,2,2,0,2,0,2
1681,0,2,0,2,2,0,2,1,2
1682,0,2,0,2,2,0,2,2,2
1683,0,2,0,2,2,1,0,0,2
1684,0,2,0,2,2,1,0,1,2
1685,0,2,0,2,2,1,0,2,2
1686,0,2,0,2,2,1,1,0,2
1687,0,2,0,2,2,1,1,1,2
1688,0,2,0,2,2,1,1,2,2
1689,0,2,0,2,2,1,2,0,2
1690,0,2,0,2,2,1,2,1,2
1691,0,2,0,2,2,1,2,2,2
1692,0,2,0,2,2,2,0,0,2
1693,0,2,0,2,2,2,0,1,2
1694,0,2,0,2,2,2,0,2,2
1695,0,2,0,2,2,2,1,0,2
1696,0,2,0,2,2,2,1,1,2
1697,0,2,0,2,2,2,1,2,2
1698,0,2,0,2,2,2,2,0,2
1699,0,2,0,2,2,2,2,1,2
1700,0,2,0,2,2,2,2,2,2
1701,0,2,1,0,0,0,0,0,3
1702,0,2,1,0,0,0,0,1,3
1703,0,2,1,0,0,0,0,2,3
1704,0,2,1,0,0,0,1,0,3
1705,0,2,1,0,0,0,1,1,3
1706,0,2,1,0,0,0,1,2,3
1707,0,2,1,0,0,0,2,0,3
1708,0,2,1,0,0,0,2,1,3
1709,0,2,1,0,0,0,2,2,3
1710,0,2,1,0,0,1,0,0,0
1711,0,2,1,0,0,1,0,1,0
1712,0,2,1,0,0,1,0,2,0
1713,0,2,1,0,0,1,1,0,0
1714,0,2,1,0,0,1,1,1,0
1715,0,2,1,0,0,1,1,2,0
1716,0,2,1,0,0,1,2,0,0
1717,0,2,1,0,0,1,2,1,0
1718,0,2,1,0,0,1,2,2,0
1719,0,2,1,0,0,2,0,0,0
1720,0,2,1,0,0,2,0,1,0
1721,0,2,1,0,0,2,0,2,0
1722,0,2,1,0,0,2,1,0,0
1723,0,2,1,0,0,2,1,1,0
1724,0,2,1,0,0,2,1,2,0
1725,0,2,1,0,0,2,2,0,0
1726,0,2,1,0,0,2,2,1,0
1727,0,2,1,0,0,2,2,2,0
1728,0,2,1,0,1,0,0,0,2
1729,0,2,1,0,1,0,0,1,2
1730,0,2,1,0,1,0,0,2,2
1731,0,2,1,0,1,0,1,0,2
1732,0,2,1,0,1,0,1,1,2
1733,0,2,1,0,1,0,1,2,0
1734,0,2,1,0,1,0,2,0,2
1735,0,2,1,0,1,0,2,1,2
1736,0,2,1,0,1,0,2,2,0
1737,0,2,1,0,1,1,0,0,2
1738,0,2,1,0,1,1,0,1,2
1739,0,2,1,0,1,1,0,2,2
1740,0,2,1,0,1,1,1,0,2
1741,0,2,1,0,1,1,1,1,2
1742,0,2,1,0,1,1,1,2,2
1743,0,2,1,0,1,1,2,0,2
1744,0,2,1,0,1,1,2,1,2
1745,0,2,1,0,1,1,2,2,0
1746,0,2,1,0,1,2,0,0,2
1747,0,2,1,0,1,2,0,1,2
1748,0,2,1,0,1,2,0,2,2
1749,0,2,1,0,1,2,1,0,2
1750,0,2,1,0,1,2,1,1,2
1751,0,2,1,0,1,2,1,2,2
1752,0,2,1,0,1,2,2,0,2
1753,0,2,1,0,1,2,2,1,2
1754,0,2,1,0,1,2,2,2,0
1755,0,2,1,0,2,0,0,0,2
1756,0,2,1,0,2,0,0,1,2
1757,0,2,1,0,2,0,0,2,2
1758,0,2,1,0,2,0,1,0,2
1759,0,2,1,0,2,0,1,1,2
1760,0,2,1,0,2,0,1,2,2
1761,0,2,1,0,2,0,2,0,2
1762,0,2,1,0,2,0,2,1,2
1763,0,2,1,0,2,0,2,2,2
1764,0,2,1,0,2,1,0,0,2
1765,0,2,1,0,2,1,0,1,2
1766,0,2,1,0,2,1,0,2,2
1767,0,2,1,0,2,1,1,0,2
1768,0,2,1,0,2,1,1,1,2
1769,0,2,1,0,2,1,1,2,2
1770,0,2,1,0,2,1,2,0,2
1771,0,2,1,0,2,1,2,1,2
1772,0,2,1,0,2,1,2,2,2
1773,0,2,1,0,2,2,0,0,2
1774,0,2,1,0,2,2,0,1,2
1775,0,2,1,0,2,2,0,2,2
1776,0,2,1,0,2,2,1,0,2
1777,0,2,1,0,2,2,1,1,2
1778,0,2,1,0,2,2,1,2,2
1779,0,2,1,0,2,2,2,0,2
1780,0,2,1,0,2,2,2,1,2
1781,0,2,1,0,2,2,2,2,2
1782,0,2,1,1,0,0,0,0,2
1783,0,2,1,1,0,0,0,1,2
1784,0,2,1,1,0,0,0,2,2
1785,0,2,1,1,0,0,1,0,2
1786,0,2,1,1,0,0,1,1,2
1787,0,2,1,1,0,0,1,2,2
1788,0,2,1,1,0,0,2,0,2
1789,0,2,1,1,0,0,2,1,2
1790,0,2,1,1,0,0,2,2,2
1791,0,2,1,1,0,1,0,0,2
1792,0,2,1,1,0,1,0,1,2
1793,0,2,1,1,0,1,0,2,2
1794,0,2,1,1,0,1,1,0,2
1795,0,2,1,1,0,1,1,1,2
1796,0,2,1,1,0,1,1,2,2
1797,0,2,1,1,0,1,2,0,2
1798,0,2,1,1,0,1,2,1,2
1799,0,2,1,1,0,1,2,2,2
1800,0,2,1,1,0,2,0,0,2
1801,0,2,1,1,0,2,0,1,2
1802,0,2,1,1,0,2,0,2,2
1803,0,2,1,1,0,2,1,0,2
1804,0,2,1,1,0,2,1,1,2
1805,0,2,1,1,0,2,1,2,2
1806,0,2,1,1,0,2,2,0,2
1807,0,2,1,1,0,2,2,1,2
1808,0,2,1,1,0,2,2,2,2
1809,0,2,1,1,1,0,0,0,2
1810,0,2,1,1,1,0,0,1,2
1811,0,2,1,1,1,0,0,2,2
1812,0,2,1,1,1,0,1,0,2
1813,0,2,1,1,1,0,1,1,2
1814,0,2,1,1,1,0,1,2,2
1815,0,2,1,1,1,0,2,0,2
1816,0,2,1,1,1,0,2,1,2
1817,0,2,1,1,1,0,2,2,2
1818,0,2,1,1,1,1,0,0,2
1819,0,2,1,1,1,1,0,1,2
1820,0,2,1,1,1,1,0,2,2
1821,0,2,1,1,1,1,1,0,2
1822,0,2,1,1,1,1,1,1,2
1823,0,2,1,1,1,1,1,2,2
1824,0,2,1,1,1,1,2,0,2
1825,0,2,1,1,1,1,2,1,2
1826,0,2,1,1,1,1,2,2,2
1827,0,2,1,1,1,2,0,0,2
1828,0,2,1,1,1,2,0,1,2
1829,0,2,1,1,1,2,0,2,2
1830,0,2,1,1,1,2,1,0,2
1831,0,2,1,1,1,2,1,1,2
1832,0,2,1,1,1,2,1,2,2
1833,0,2,1,1,1,2,2,0,2
1834,0,2,1,1,1,2,2,1,2
1835,0,2,1,1,1,2,2,2,2
1836,0,2,1,1,2,0,0,0,2
1837,0,2,1,1,2,0,0,1,2
1838,0,2,1,1,2,0,0,2,2
1839,0,2,1,1,2,0,1,0,2
1840,0,2,1,1,2,0,1,1,2
1841,0,2,1,1,2,0,1,2,2
1842,0,2,1,1,2,0,2,0,2
1843,0,2,1,1,2,0,2,1,2
1844,0,2,1,1,2,0,2,2,2
1845,0,2,1,1,2,1,0,0,2
1846,0,2,1,1,2,1,0,1,2
1847,0,2,1,1,2,1,0,2,2
1848,0,2,1,1,2,1,1,0,2
1849,0,2,1,1,2,1,1,1,2
1850,0,2,1,1,2,1,1,2,2
1851,0,2,1,1,2,1,2,0,2
1852,0,2,1,1,2,1,2,1,2
1853,0,2,1,1,2,1,2,2,2
1854,0,2,1,1,2,2,0,0,2
1855,0,2,1,1,2,2,0,1,2
1856,0,2,1,1,2,2,0,2,2
1857,0,2,1,1,2,2,1,0,2
1858,0,2,1,1,2,2,1,1,2
1859,0,2,1,1,2,2,1,2,2
1860,0,2,1,1,2,2,2,0,2
1861,0,2,1,1,2,2,2,1,2
1862,0,2,1,1,2,2,2,2,2
1863,0,2,1,2,0,0,0,0,2
1864,0,2,1,2,0,0,0,1,2
1865,0,2,1,2,0,0,0,2,2
1866,0,2,1,2,0,0,1,0,4
1867,0,2,1,2,0,0,1,1,2
1868,0,2,1,2,0,0,1,2,2
1869,0,2,1,2,0,0,2,0,4
1870,0,2,1,2,0,0,2,1,2
1871,0,2,1,2,0,0,2,2,2
1872,0,2,1,2,0,1,0,0,2
1873,0,2,1,2,0,1,0,1,2
1874,0,2,1,2,0,1,0,2,2
1875,0,2,1,2,0,1,1,0,2
1876,0,2,1,2,0,1,1,1,2
1877,0,2,1,2,0,1,1,2,2
1878,0,2,1,2,0,1,2,0,2
1879,0,2,1,2,0,1,2,1,2
1880,0,2,1,2,0,1,2,2,2
1881,0,2,1,2,0,2,0,0,2
1882,0,2,1,2,0,2,0,1,2
1883,0,2,1,2,0,2,0,2,2
1884,0,2,1,2,0,2,1,0,2
1885,0,2,1,2,0,2,1,1,2
1886,0,2,1,2,0,2,1,2,2
1887,0,2,1,2,0,2,2,0,2
1888,0,2,1,2,0,2,2,1,2
1889,0,2,1,2,0,2,2,2,2
1890,0,2,1,2,1,0,0,0,2
1891,0,2,1,2,1,0,0,1,2
1892,0,2,1,2,1,0,0,2,2
1893,0,2,1,2,1,0,1,0,2
1894,0,2,1,2,1,0,1,1,2
1895,0,2,1,2,1,0,1,2,2
1896,0,2,1,2,1,0,2,0,2
1897,0,2,1,2,1,0,2,1,2
1898,0,2,1,2,1,0,2,2,2
1899,0,2,1,2,1,1,0,0,2
1900,0,2,1,2,1,1,0,1,2
1901,0,2,1,2,1,1,0,2,2
1902,0,2,1,2,1,1,1,0,2
1903,0,2,1,2,1,1,1,1,2
1904,0,2,1,2,1,1,1,2,2
1905,0,2,1,2,1,1,2,0,2
1906,0,2,1,2,1,1,2,1,2
1907,0,2,1,2,1,1,2,2,2
1908,0,2,1,2,1,2,0,0,2
1909,0,2,1,2,1,2,0,1,2
1910,0,2,1,2,1,2,0,2,2
1911,0,2,1,2,1,2,1,0,2
1912,0,2,1,2,1,2,1,1,2
1913,0,2,1,2,1,2,1,2,2
1914,0,2,1,2,1,2,2,0,2
1915,0,2,1,2,1,2,2,1,2
1916,0,2,1,2,1,2,2,2,2
1917,0,2,1,2,2,0,0,0,2
1918,0,2,1,2,2,0,0,1,2
1919,0,2,1,2,2,0,0,2,2
1920,0,2,1,2,2,0,1,0,2
1921,0,2,1,2,2,0,1,1,2
1922,0,2,1,2,2,0,1,2,2
1923,0,2,1,2,2,0,2,0,2
1924,0,2,1,2,2,0,2,1,2
1925,0,2,1,2,2,0,2,2,2
1926,0,2,1,2,2,1,0,0,2
1927,0,2,1,2,2,1,0,1,2
1928,0,2,1,2,2,1,0,2,2
1929,0,2,1,2,2,1,1,0,2
1930,0,2,1,2,2,1,1,1,2
1931,0,2,1,2,2,1,1,2,2
1932,0,2,1,2,2,1,2,0,2
1933,0,2,1,2,2,1,2,1,2
1934,0,2,1,2,2,1,2,2,2
1935,0,2,1,2,2,2,0,0,2
1936,0,2,1,2,2,2,0,1,2
1937,0,2,1,2,2,2,0,2,2
1938,0,2,1,2,2,2,1,0,2
1939,0,2,1,2,2,2,1,1,2
1940,0,2,1,2,2,2,1,2,2
1941,0,2,1,2,2,2,2,0,2
1942,0,2,1,2,2,2,2,1,2
1943,0,2,1,2,2,2,2,2,2
1944,0,2,2,0,0,0,0,0,3
1945,0,2,2,0,0,0,0,1,3
1946,0,2,2,0,0,0,0,2,3
1947,0,2,2,0,0,0,1,0,3
1948,0,2,2,0,0,0,1,1,3
1949,0,2,2,0,0,0,1,2,3
1950,0,2,2,0,0,0,2,0,3
1951,0,2,2,0,0,0,2,1,3
1952,0,2,2,0,0,0,2,2,3
1953,0,2,2,0,0,1,0,0,0
1954,0,2,2,0,0,1,0,1,0
1955,0,2,2,0,0,1,0,2,0
1956,0,2,2,0,0,1,1,0,0
1957,0,2,2,0,0,1,1,1,0
1958,0,2,2,0,0,1,1,2,0
1959,0,2,2,0,0,1,2,0,0
1960,0,2,2,0,0,1,2,1,0
1961,0,2,2,0,0,1,2,2,0
1962,0,2,2,0,0,2,0,0,0
1963,0,2,2,0,0,2,0,1,0
1964,0,2,2,0,0,2,0,2,0
1965,0,2,2,0,0,2,1,0,0
1966,0,2,2,0,0,2,1,1,0
1967,0,2,2,0,0,2,1,2,0
1968,0,2,2,0,0,2,2,0,0
1969,0,2,2,0,0,2,2,1,0
1970,0,2,2,0,0,2,2,2,0
1971,0,2,2,0,1,0,0,0,2
1972,0,2,2,0,1,0,0,1,2
1973,0,2,2,0,1,0,0,2,0
1974,0,2,2,0,1,0,1,0,2
1975,0,2,2,0,1,0,1,1,0
1976,0,2,2,0,1,0,1,2,0
1977,0,2,2,0,1,0,2,0,2
1978,0,2,2,0,1,0,2,1,0
1979,0,2,2,0,1,0,2,2,0
1980,0,2,2,0,1,1,0,0,2
1981,0,2,2,0,1,1,0,1,2
1982,0,2,2,0,1,1,0,2,0
1983,0,2,2,0,1,1,1,0,2
1984,0,2,2,0,1,1,1,1,2
1985,0,2,2,0,1,1,1,2,0
1986,0,2,2,0,1,1,2,0,2
1987,0,2,2,0,1,1,2,1,0
1988,0,2,2,0,1,1,2,2,0
1989,0,2,2,0,1,2,0,0,2
1990,0,2,2,0,1,2,0,1,2
1991,0,2,2,0,1,2,0,2,0
1992,0,2,2,0,1,2,1,0,2
1993,0,2,2,0,1,2,1,1,2
1994,0,2,2,0,1,2,1,2,0
1995,0,2,2,0,1,2,2,0,2
1996,0,2,2,0,1,2,2,1,2
1997,0,2,2,0,1,2,2,2,0
1998,0,2,2,0,2,0,0,0,2
1999,0,2,2,0,2,0,0,1,2
2000,0,2,2,0,2,0,0,2,2
2001,0,2,2,0,2,0,1,0,2
2002,0,2,2,0,2,0,1,1,2
2003,0,2,2,0,2,0,1,2,2
2004,0,2,2,0,2,0,2,0,2
2005,0,2,2,0,2,0,2,1,2
2006,0,2,2,0,2,0,2,2,2
2007,0,2,2,0,2,1,0,0,2
2008,0,2,2,0,2,1,0,1,2
2009,0,2,2,0,2,1,0,2,2
2010,0,2,2,0,2,1,1,0,2
2011,0,2,2,0,2,1,1,1,2
2012,0,2,2,0,2,1,1,2,2
2013,0,2,2,0,2,1,2,0,2
2014,0,2,2,0,2,1,2,1,2
2015,0,2,2,0,2,1,2,2,2
